0.093187,0.054306,0.073771,909.37
0.099858,0.059524,0.079741,587.28
0.096121,0.058957,0.077627,459.86
0.097673,0.059397,0.078482,397.6
0.093432,0.058991,0.076225,375.66
0.090938,0.057984,0.074591,353.8
0.092229,0.058958,0.075706,343.5
