0.11983,0.11621,0.11801,843.69
0.09287,0.09153,0.092184,684.22
0.082419,0.081657,0.082032,486.4
0.073725,0.076568,0.075125,315.15
0.074674,0.074448,0.074633,158.36
0.077471,0.075636,0.076565,65.77
0.075125,0.077558,0.076292,28.62
