0.10084,0.10119,0.10102,170.73
0.10056,0.1009,0.10072,181.17
0.10227,0.098515,0.10044,190.75
0.10211,0.10121,0.10153,201.74
0.0993,0.10111,0.10005,212.22
0.10095,0.10284,0.10178,228.75
0.098883,0.10013,0.099061,252.82
