0.13737,0.13732,0.13732,836.14
0.1127,0.11382,0.11326,643.15
0.10541,0.10368,0.10453,412.15
0.10187,0.10207,0.10198,227.9
0.10098,0.10066,0.10084,103.94
0.099605,0.10003,0.099834,42.984
0.099352,0.10009,0.099699,14.466
