0.1358,0.07765,0.10662,674.67
0.1224,0.06927,0.095606,402.19
0.11174,0.06208,0.087038,234.74
0.104,0.057238,0.080753,133.15
0.098906,0.053988,0.076532,68.996
0.096485,0.049911,0.073398,34.045
0.095875,0.048367,0.072272,14.823
