0.13704,0.24151,0.175,1197
0.10834,0.19021,0.13817,1105.3
0.09021,0.15114,0.11242,993.6
0.079699,0.12636,0.096668,843.97
0.07403,0.11391,0.088547,663.03
0.071702,0.10493,0.083753,487.51
0.073298,0.10094,0.08335,325.05
