0.23388,0.23516,0.23452,1006.6
0.17696,0.17738,0.17717,965.8
0.11909,0.1183,0.11868,845.58
0.09256,0.092834,0.092684,662.76
0.083539,0.083628,0.083592,520.9
0.079497,0.079514,0.079505,407.01
