0.18673,0.10291,0.15631,1465.2
0.1258,0.074079,0.10696,1459.5
0.10284,0.065189,0.089015,1240.1
0.099585,0.060539,0.085429,920.23
0.092548,0.052249,0.077953,723.2
0.099259,0.056601,0.083636,440.28
0.09838,0.054694,0.082468,298
