0.17895,0.17552,0.1772,972.64
0.13345,0.13833,0.13592,905.16
0.11,0.11091,0.11048,829.96
0.093894,0.092702,0.093288,693.56
0.082336,0.085747,0.084059,575.03
0.075581,0.074877,0.075231,435.42
0.075479,0.07533,0.075425,303.93
