0.16348,0.15887,0.16116,944.01
0.12406,0.12256,0.12329,906.13
0.099185,0.10027,0.099745,813.32
0.083726,0.081889,0.082794,697.44
0.072261,0.074606,0.073368,539.97
0.07186,0.07158,0.071737,379.57
0.072462,0.07318,0.072839,255.96
