0.072973,0.07314,0.073054,1274.5
0.070606,0.070239,0.070419,937.62
0.071336,0.072401,0.071869,584.83
0.072183,0.073245,0.072715,331.5
0.075854,0.076591,0.076207,163.99
0.076975,0.07795,0.07748,75.842
0.079063,0.078286,0.078685,34.473
