0.18556,0.18602,0.18579,1152.2
0.12787,0.12886,0.12845,1152.4
0.10091,0.099955,0.1005,813.33
0.10057,0.10042,0.10055,456.99
0.10155,0.10049,0.10106,292.24
0.10065,0.10129,0.10104,194.86
